,id,keybit_meta,orate,erate_occur,erate_sample,tweet_word_cnt,tweet_keybit_cnt,tweet_keybit_ratio
3908,5558,"[['crush', 1, 0.0, 5558], ['flatten', 1, 0.0, 5558]]",0.004597276108315533,0.004597276108315533,0.9999992738584028,7,2,0.2857138775516035
8297,2224,"[['chemic', 1, nan, 2224], ['emerg', 1, nan, 2224], ['scene', 1, nan, 2224], ['spill', 1, nan, 2224]]",0.005700623799466499,0.005700623799466499,0.9999994621957327,8,4,0.4999993750007813
348,499,[],0.0,0.0,0.0,2,0,0.0
5918,8450,"[['car', 1, 1.0, 8450], ['loud', 1, 1.0, 8450], ['med', 1, 1.0, 8450], ['scream', 1, 1.0, 8450]]",0.015423865199362986,0.015423865199362986,0.9999996612040211,12,4,0.33333305555578707
826,1202,"[['tomorrow', 1, 0.0, 1202]]",0.003126146190582249,0.003126146190582249,0.9999987058837335,2,1,0.49999750001249993
5296,7565,"[['air', 1, 1.0, 7565], ['famili', 2, 1.0, 7565], ['fatal', 1, 1.0, 7565], ['outbreak', 1, 1.0, 7565]]",0.010849574328016883,0.010849574328016883,0.999999621643879,7,4,0.571427755103207
10341,9073,"[['ash', 1, nan, 9073], ['caus', 1, nan, 9073], ['crash', 1, nan, 9073], ['report', 1, nan, 9073], ['year', 1, nan, 9073]]",0.0141963928813941,0.0141963928813941,0.9999997244161559,11,5,0.45454504132268975
8772,3817,"[['deton', 1, nan, 3817]]",0.009010656666972365,0.009010656666972365,0.9999988979602962,6,1,0.16666638888935187
4482,6374,"[['hostag', 1, 1.0, 6374], ['milit', 1, 1.0, 6374], ['rescu', 1, 1.0, 6374]]",0.007478237049232152,0.007478237049232152,0.9999995347657772,10,3,0.2999997000003
7844,750,"[['avalanch', 1, nan, 750]]",0.0022066914286462936,0.0022066914286462936,0.9999985833349236,7,1,0.14285693877580175
3682,5238,"[['fatal', 1, 0.0, 5238], ['road', 1, 0.0, 5238]]",0.00993011639396155,0.00993011639396155,0.9999993984965524,16,2,0.12499992187504883
7013,10054,[],0.0,0.0,0.0,2,0,0.0
9275,5606,"[['ash', 1, nan, 5606], ['effect', 1, nan, 5606], ['flash', 1, nan, 5606], ['flood', 1, nan, 5606]]",0.011102424577186768,0.011102424577186768,0.9999995479894923,12,4,0.33333305555578707
2053,2945,"[['danger', 1, 0.0, 2945]]",0.004321437381098992,0.004321437381098992,0.9999987872353007,8,1,0.12499984375019532
10456,9428,[],0.0,0.0,0.0,10,0,0.0
71,102,"[['accid', 2, 0.0, 102], ['car', 1, 0.0, 102], ['caus', 1, 0.0, 102]]",0.014649988973495775,0.014649988973495775,0.9999995893402236,13,3,0.23076905325457442
6586,9431,"[['horror', 1, 1.0, 9431], ['surviv', 1, 1.0, 9431], ['survivor', 1, 1.0, 9431], ['year', 1, 1.0, 9431]]",0.008229126291165349,0.008229126291165349,0.9999995673409305,8,4,0.4999993750007813
8273,2155,"[['catastroph', 1, nan, 2155]]",0.005976455952583711,0.005976455952583711,0.9999988461550237,6,1,0.16666638888935187
10215,8675,"[['sink', 1, nan, 8675], ['sinkhol', 1, nan, 8675]]",0.005286867524562863,0.005286867524562863,0.9999992912131865,2,2,0.9999950000249999
8898,4226,"[['drown', 1, nan, 4226], ['rain', 1, nan, 4226]]",0.015125038396358103,0.015125038396358103,0.9999994277561112,2,2,0.9999950000249999
5356,7644,[],0.0,0.0,0.0,0,0,0.0
1666,2408,"[['collid', 1, 0.0, 2408], ['surviv', 1, 0.0, 2408], ['wave', 1, 0.0, 2408]]",0.007937964736684948,0.007937964736684948,0.9999995407580796,6,3,0.4999991666680556
5570,7949,"[['rain', 1, 0.0, 7949], ['storm', 1, 0.0, 7949]]",0.025376964117901742,0.025376964117901742,0.9999994627331893,2,2,0.9999950000249999
7372,10554,"[['storm', 1, 0.0, 10554], ['wind', 1, 0.0, 10554], ['windstorm', 1, 0.0, 10554]]",0.01550814732340766,0.01550814732340766,0.9999995478562831,5,3,0.5999988000024
7711,326,"[['annihil', 1, nan, 326], ['car', 1, nan, 326]]",0.014987120113108638,0.014987120113108638,0.9999993873456837,10,2,0.1999998000002
6421,9181,"[['bomb', 1, 1.0, 9181], ['rain', 1, 1.0, 9181], ['suicid', 1, 1.0, 9181], ['train', 1, 1.0, 9181]]",0.016504225354907035,0.016504225354907035,0.9999996862325957,11,4,0.3636360330581518
1445,2083,"[['report', 1, 0.0, 2083]]",0.007907310952649219,0.007907310952649219,0.9999988837220601,8,1,0.12499984375019532
10095,8293,"[['outrag', 1, nan, 8293], ['rubbl', 1, nan, 8293]]",0.001930855965492524,0.001930855965492524,0.9999989951930793,5,2,0.39999920000160005
8866,4120,"[['drought', 3, nan, 4120], ['sever', 1, nan, 4120]]",0.003953657453151359,0.003953657453151359,0.9999992541456624,11,2,0.1818180165290759
1695,2446,"[['collid', 1, 0.0, 2446]]",0.006803965238326072,0.006803965238326072,0.9999988648660183,2,1,0.49999750001249993
2892,4156,"[['drown', 1, 0.0, 4156]]",0.009102602143165961,0.009102602143165961,0.9999988989910102,3,1,0.3333322222259259
10872,10865,"[['bomb', 1, nan, 10865], ['hurrican', 1, nan, 10865], ['storm', 1, nan, 10865]]",0.018848835185564645,0.018848835185564645,0.9999995532039504,16,3,0.18749988281257324
1574,2274,[],0.0,0.0,0.0,6,0,0.0
3203,4597,"[['emerg', 1, 1.0, 4597], ['year', 1, 1.0, 4597]]",0.014619338024443396,0.014619338024443396,0.9999994370175165,5,2,0.39999920000160005
4405,6262,"[['hijack', 1, 0.0, 6262], ['wave', 1, 0.0, 6262]]",0.0068039686403069885,0.0068039686403069885,0.9999993612156429,9,2,0.22222197530891633
1630,2354,"[['blast', 1, 0.0, 2354], ['collaps', 1, 0.0, 2354]]",0.0068959141624733,0.0068959141624733,0.9999993172518457,12,2,0.16666652777789354
9160,5167,"[['fatal', 1, nan, 5167], ['report', 1, nan, 5167]]",0.010389844004793106,0.010389844004793106,0.9999994061464854,8,2,0.24999968750039064
1881,2702,"[['crush', 1, 0.0, 2702]]",0.006160346904970903,0.006160346904970903,0.9999988507474403,3,1,0.3333322222259259
5112,7291,"[['nuclear', 1, 1.0, 7291], ['polic', 1, 1.0, 7291]]",0.011539163031871988,0.011539163031871988,0.9999994145912898,4,2,0.49999875000312505
5708,8144,"[['bodi', 1, 1.0, 8144], ['die', 1, 1.0, 8144], ['hundr', 1, 1.0, 8144], ['med', 1, 1.0, 8144], ['rescu', 1, 1.0, 8144], ['rescuer', 1, 1.0, 8144]]",0.009087285469864011,0.009087285469864011,0.9999996435754029,8,6,0.7499990625011719
5074,7232,"[['ash', 1, 0.0, 7232], ['disast', 1, 0.0, 7232], ['emerg', 1, 0.0, 7232], ['hazard', 1, 0.0, 7232], ['hell', 1, 0.0, 7232]]",0.012835598745094668,0.012835598745094668,0.9999997076832744,15,5,0.3333331111112593
8406,2610,"[['ash', 1, nan, 2610], ['crash', 1, nan, 2610]]",0.019078695849509462,0.019078695849509462,0.9999994466528919,8,2,0.24999968750039064
9609,6728,"[['blast', 1, nan, 6728], ['lava', 1, nan, 6728]]",0.003034202231488252,0.003034202231488252,0.9999991944449412,5,2,0.39999920000160005
6682,9575,"[['thunder', 1, 0.0, 9575]]",0.00873482023839158,0.00873482023839158,0.9999988947379584,1,1,0.9999900000999989
848,1228,"[['die', 1, 0.0, 1228]]",0.01388376690523293,0.01388376690523293,0.9999989337759051,1,1,0.9999900000999989
7148,10244,"[['volcano', 1, 1.0, 10244]]",0.0026664188096142713,0.0026664188096142713,0.9999986551738776,5,1,0.19999960000080003
8346,2383,"[['collaps', 1, nan, 2383], ['damag', 1, nan, 2383], ['report', 1, nan, 2383], ['storm', 1, nan, 2383], ['wind', 1, nan, 2383]]",0.013607941362994348,0.013607941362994348,0.9999997117988493,8,5,0.6249992187509766
10438,9383,"[['surviv', 1, nan, 9383]]",0.011309293571812254,0.011309293571812254,0.9999989187002749,4,1,0.24999937500156252
2877,4135,"[['rain', 1, 0.0, 4135], ['road', 1, 0.0, 4135], ['rock', 1, 0.0, 4135]]",0.010726979373898578,0.010726979373898578,0.9999995325568675,7,3,0.4285708163274053
186,265,"[['ambul', 1, 0.0, 265]]",0.003126146190582249,0.003126146190582249,0.9999987058837335,8,1,0.12499984375019532
3779,5367,"[['fire', 1, 1.0, 5367]]",0.04082379142995643,0.04082379142995643,0.9999989774785006,4,1,0.24999937500156252
1830,2631,"[['ash', 1, 1.0, 2631], ['crash', 1, 1.0, 2631], ['plane', 1, 1.0, 2631]]",0.015079068148451719,0.015079068148451719,0.9999995878118433,9,3,0.3333329629633745
6072,8674,"[['disrupt', 1, 1.0, 8674], ['servic', 1, 1.0, 8674]]",0.0041835212585671355,0.0041835212585671355,0.9999988834700175,5,2,0.39999920000160005
2959,4251,"[['drown', 1, 0.0, 4251]]",0.009102602143165961,0.009102602143165961,0.9999988989910102,10,1,0.0999999000001
10059,8174,"[['bodi', 1, nan, 8174], ['die', 1, nan, 8174], ['hundr', 1, nan, 8174], ['med', 1, nan, 8174], ['rescu', 1, nan, 8174], ['rescuer', 1, nan, 8174]]",0.009087285469864011,0.009087285469864011,0.9999996435754029,8,6,0.7499990625011719
7601,10859,"[['cost', 1, 1.0, 10859], ['spill', 1, 1.0, 10859]]",0.0039996302142345135,0.0039996302142345135,0.9999992700849842,6,2,0.33333277777870374
5446,7767,"[['home', 1, 1.0, 7767], ['polic', 1, 1.0, 7767]]",0.01438947421902762,0.01438947421902762,0.9999994360966519,8,2,0.24999968750039064
1234,1775,"[['destroy', 1, 1.0, 1775], ['fire', 1, 1.0, 1775]]",0.02477931822382072,0.02477931822382072,0.9999994361074476,5,2,0.39999920000160005
9585,6651,"[['escap', 1, nan, 6651], ['landslid', 1, nan, 6651]]",0.002574474620656698,0.002574474620656698,0.9999991190482135,6,2,0.33333277777870374
3915,5567,"[['flood', 1, 1.0, 5567]]",0.01388376690523293,0.01388376690523293,0.9999989337759051,5,1,0.19999960000080003
446,646,"[['attack', 1, 1.0, 646]]",0.01305625761949057,0.01305625761949057,0.9999989295785402,8,1,0.12499984375019532
5839,8345,"[['lost', 1, 0.0, 8345], ['ruin', 1, 0.0, 8345]]",0.0031261477536545625,0.0031261477536545625,0.9999991780308266,7,2,0.2857138775516035
844,1224,"[['blizzard', 1, 0.0, 1224], ['car', 1, 0.0, 1224]]",0.013378073475198203,0.013378073475198203,0.9999992039077569,4,2,0.49999875000312505
5201,7426,"[['obliter', 1, 0.0, 7426]]",0.008183147381230006,0.008183147381230006,0.9999988876415744,5,1,0.19999960000080003
10008,8007,"[['fire', 1, nan, 8007], ['home', 1, nan, 8007], ['raze', 1, nan, 8007], ['wildfir', 1, nan, 8007]]",0.016067484015431784,0.016067484015431784,0.9999996151694545,7,4,0.571427755103207
6460,9242,"[['offic', 1, 1.0, 9242], ['sunk', 1, 1.0, 9242], ['war', 2, 1.0, 9242], ['weapon', 1, 1.0, 9242]]",0.011355274826356657,0.011355274826356657,0.9999996220957462,11,4,0.3636360330581518
2440,3504,"[['derail', 1, 1.0, 3504], ['med', 1, 1.0, 3504], ['resid', 1, 1.0, 3504], ['servic', 1, 1.0, 3504]]",0.010343873829677113,0.010343873829677113,0.9999995996611312,9,4,0.44444395061783265
3103,4454,"[['electrocut', 1, 0.0, 4454]]",0.005884510476390116,0.005884510476390116,0.9999988437511808,4,1,0.24999937500156252
10280,8901,"[['snowstorm', 1, nan, 8901], ['storm', 1, nan, 8901]]",0.01604449361802121,0.01604449361802121,0.9999992992872839,9,2,0.22222197530891633
8095,1565,"[['bomb', 1, nan, 1565]]",0.023538041905560463,0.023538041905560463,0.9999989609385408,9,1,0.11111098765445816
7658,148,"[['aftershock', 1, nan, 148]]",0.0017469640476783157,0.0017469640476783157,0.999998473686014,9,1,0.11111098765445816
1294,1869,"[['burn', 1, 0.0, 1869]]",0.016734076667234393,0.016734076667234393,0.9999989450560031,4,1,0.24999937500156252
6071,8673,"[['sink', 1, 1.0, 8673], ['sinkhol', 1, 1.0, 8673]]",0.005286867524562863,0.005286867524562863,0.9999992912131865,2,2,0.9999950000249999
5518,7872,"[['effect', 1, 0.0, 7872], ['horribl', 1, 0.0, 7872], ['polic', 1, 0.0, 7872], ['quarantin', 1, 0.0, 7872]]",0.0068959158864514095,0.0068959158864514095,0.9999995578691246,12,4,0.33333305555578707
10380,9199,"[['bomb', 2, nan, 9199], ['car', 1, nan, 9199], ['suicid', 1, nan, 9199]]",0.01967634502297968,0.01967634502297968,0.999999611937429,10,3,0.2999997000003
5067,7224,"[['claim', 1, 1.0, 7224], ['disast', 1, 1.0, 7224], ['worst', 1, 1.0, 7224], ['year', 1, 1.0, 7224]]",0.00790731688313095,0.00790731688313095,0.9999995007078465,9,4,0.44444395061783265
3442,4919,"[['explod', 1, 1.0, 4919]]",0.007079801666906859,0.007079801666906859,0.999998870131017,8,1,0.12499984375019532
9192,5333,[],0.0,0.0,0.0,4,0,0.0
8419,2650,"[['ash', 1, nan, 2650], ['crash', 1, nan, 2650], ['med', 1, nan, 2650]]",0.019737642047973385,0.019737642047973385,0.9999996165458312,11,3,0.2727270247936138
9079,4863,"[['explod', 1, nan, 4863]]",0.007079801666906859,0.007079801666906859,0.999998870131017,4,1,0.24999937500156252
7275,10414,"[['strong', 1, 1.0, 10414], ['whirlwind', 1, 1.0, 10414], ['wind', 1, 1.0, 10414]]",0.006068405474376911,0.006068405474376911,0.9999993632552244,8,3,0.37499953125058594
776,1123,[],0.0,0.0,0.0,4,0,0.0
10571,9799,"[['air', 1, nan, 9799], ['money', 1, nan, 9799], ['trap', 1, nan, 9799]]",0.008888068624087394,0.008888068624087394,0.9999994156681545,7,3,0.4285708163274053
2153,3090,"[['death', 1, 0.0, 3090], ['die', 1, 0.0, 3090], ['kill', 1, 0.0, 3090], ['murder', 1, 0.0, 3090]]",0.01213681196015448,0.01213681196015448,0.9999996688191686,10,4,0.3999996000004
5558,7933,"[['rain', 1, 0.0, 7933], ['storm', 1, 0.0, 7933]]",0.025376964117901742,0.025376964117901742,0.9999994627331893,9,2,0.22222197530891633
4920,7008,"[['issu', 1, 0.0, 7008]]",0.005332837619228543,0.005332837619228543,0.9999988275874091,3,1,0.3333322222259259
6414,9172,"[['bomb', 2, 1.0, 9172], ['dead', 2, 1.0, 9172], ['suicid', 2, 1.0, 9172]]",0.01461934046099892,0.01461934046099892,0.9999995932832523,16,3,0.18749988281257324
10331,9048,"[['ash', 1, nan, 9048], ['caus', 1, nan, 9048], ['crash', 1, nan, 9048], ['fatal', 1, nan, 9048], ['investig', 1, nan, 9048], ['year', 1, nan, 9048]]",0.013607941816592315,0.013607941816592315,0.9999997509401577,11,6,0.5454540495872277
6613,9469,"[['terror', 1, 1.0, 9469]]",0.012964312143296974,0.012964312143296974,0.9999989290790902,6,1,0.16666638888935187
3136,4507,"[['emerg', 1, 0.0, 4507], ['fire', 1, 0.0, 4507], ['surviv', 1, 0.0, 4507]]",0.022066928997734218,0.022066928997734218,0.9999996102725295,13,3,0.23076905325457442
9172,5246,[],0.0,0.0,0.0,3,0,0.0
5462,7790,"[['home', 1, 1.0, 7790], ['med', 1, 1.0, 7790], ['polic', 1, 1.0, 7790]]",0.01661149377329437,0.01661149377329437,0.9999996095083366,13,3,0.23076905325457442
9311,5738,"[['fire', 1, nan, 5738], ['forest', 1, nan, 5738], ['shelter', 1, nan, 5738]]",0.015630741373395072,0.015630741373395072,0.9999989378493802,12,3,0.24999979166684028
8836,4013,[],0.0,0.0,0.0,5,0,0.0
3183,4569,"[['emerg', 1, 1.0, 4569]]",0.014067657857620122,0.014067657857620122,0.9999989346415926,7,1,0.14285693877580175
9050,4763,[],0.0,0.0,0.0,4,0,0.0
10520,9628,"[['issu', 1, nan, 9628], ['sever', 1, nan, 9628], ['trauma', 1, nan, 9628], ['war', 1, nan, 9628], ['warn', 1, nan, 9628]]",0.009415224294396087,0.009415224294396087,0.9999996613598534,6,5,0.8333319444467593
3199,4592,"[['emerg', 1, 1.0, 4592], ['storm', 1, 1.0, 4592], ['thunder', 1, 1.0, 4592]]",0.01746965212320626,0.01746965212320626,0.9999995994406271,7,3,0.4285708163274053
8278,2167,"[['catastroph', 1, nan, 2167]]",0.005976455952583711,0.005976455952583711,0.9999988461550237,1,1,0.9999900000999989
1289,1861,"[['burn', 1, 1.0, 1861], ['fire', 2, 1.0, 1861]]",0.028778948438055237,0.028778948438055237,0.9999994612664823,13,2,0.15384603550304962
4581,6514,"[['injur', 1, 0.0, 6514], ['injuri', 1, 0.0, 6514]]",0.008229124233884803,0.008229124233884803,0.9999993469565805,8,2,0.24999968750039064
7381,10564,"[['storm', 1, 0.0, 10564], ['wind', 1, 0.0, 10564], ['windstorm', 1, 0.0, 10564]]",0.01550814732340766,0.01550814732340766,0.9999995478562831,2,3,1.4999925000374998
9731,7094,"[['hell', 1, nan, 7094], ['meltdown', 1, nan, 7094]]",0.004735194391564999,0.004735194391564999,0.9999992770566946,10,2,0.1999998000002
10385,9205,"[['attack', 1, nan, 9205], ['milit', 2, nan, 9205], ['suicid', 1, nan, 9205]]",0.009746226973999279,0.009746226973999279,0.9999995607840693,8,3,0.37499953125058594
8077,1492,"[['home', 1, nan, 1492]]",0.014251548810007312,0.014251548810007312,0.9999989354849397,9,1,0.11111098765445816
4106,5835,[],0.0,0.0,0.0,3,0,0.0
4126,5867,[],0.0,0.0,0.0,1,0,0.0
9227,5436,"[['respond', 1, nan, 5436]]",0.0047811647620669695,0.0047811647620669695,0.999998807693537,9,1,0.11111098765445816
3966,5635,"[['flood', 1, 1.0, 5635], ['muslim', 1, 1.0, 5635]]",0.008045233189552182,0.008045233189552182,0.9999992585545435,10,2,0.1999998000002
1879,2700,"[['crush', 1, 0.0, 2700]]",0.006160346904970903,0.006160346904970903,0.9999988507474403,2,1,0.49999750001249993
9243,5490,"[['flame', 1, nan, 5490]]",0.005332837619228543,0.005332837619228543,0.9999988275874091,3,1,0.3333322222259259
10120,8354,"[['ash', 1, nan, 8354], ['ruin', 1, nan, 8354]]",0.014527392502277085,0.014527392502277085,0.9999993679816259,15,2,0.1333332444445037
9045,4743,"[['collaps', 1, nan, 4743], ['die', 1, nan, 4743], ['evacu', 1, nan, 4743]]",0.01201421689876641,0.01201421689876641,0.9999995891052692,9,3,0.3333329629633745
5457,7784,"[['kill', 1, 1.0, 7784], ['med', 1, 1.0, 7784], ['polic', 1, 1.0, 7784]]",0.017224464023231432,0.017224464023231432,0.9999996119660928,8,3,0.37499953125058594
7485,10707,"[['today', 2, 0.0, 10707], ['wreck', 1, 0.0, 10707]]",0.010389844004793106,0.010389844004793106,0.9999994106581142,11,2,0.1818180165290759
3587,5125,"[['ash', 1, 1.0, 5125], ['crash', 1, 1.0, 5125], ['fatal', 1, 1.0, 5125], ['polic', 1, 1.0, 5125]]",0.016389293423466185,0.016389293423466185,0.9999996896464599,7,4,0.571427755103207
9571,6600,"[['inund', 1, nan, 6600]]",0.004045600952518205,0.004045600952518205,0.9999987727285516,6,1,0.16666638888935187
3865,5496,"[['flame', 1, 0.0, 5496]]",0.005332837619228543,0.005332837619228543,0.9999988275874091,5,1,0.19999960000080003
2148,3083,"[['caus', 1, 0.0, 3083], ['death', 1, 0.0, 3083], ['hate', 1, 0.0, 3083]]",0.007692776636710123,0.007692776636710123,0.9999994984536854,16,3,0.18749988281257324
4131,5874,"[['car', 2, 1.0, 5874], ['storm', 1, 1.0, 5874]]",0.027353792844477424,0.027353792844477424,0.9999994661572994,6,2,0.33333277777870374
1036,1502,"[['fire', 1, 0.0, 1502], ['firefight', 1, 0.0, 1502], ['offic', 1, 0.0, 1502]]",0.017530949148199963,0.017530949148199963,0.9999994934635917,11,3,0.2727270247936138
636,921,"[['bioterror', 1, 0.0, 921], ['prosecut', 1, 0.0, 921], ['terror', 1, 0.0, 921]]",0.006221648036861175,0.006221648036861175,0.9999991062304587,9,3,0.3333329629633745
8214,1958,"[['burn', 1, nan, 1958], ['destruct', 1, nan, 1958]]",0.01025192572154364,0.01025192572154364,0.9999993505766088,4,2,0.49999875000312505
4134,5881,"[['weather', 1, 1.0, 5881], ['worst', 1, 1.0, 5881]]",0.0031261477536545625,0.0031261477536545625,0.9999991555223413,6,2,0.33333277777870374
6390,9132,"[['bomb', 2, 1.0, 9132], ['deton', 1, 1.0, 9132], ['suicid', 1, 1.0, 9132]]",0.014312855336030389,0.014312855336030389,0.9999995901338461,10,3,0.2999997000003
1083,1567,"[['bomb', 1, 1.0, 1567]]",0.023538041905560463,0.023538041905560463,0.9999989609385408,2,1,0.49999750001249993
861,1243,"[['blood', 1, 0.0, 1243]]",0.00809120190503641,0.00809120190503641,0.999998886364763,5,1,0.19999960000080003
5212,7444,"[['obliter', 1, 0.0, 7444]]",0.008183147381230006,0.008183147381230006,0.9999988876415744,3,1,0.3333322222259259
903,1305,"[['blood', 1, 0.0, 1305], ['money', 1, 0.0, 1305], ['weather', 1, 0.0, 1305]]",0.004781167949509081,0.004781167949509081,0.9999993991360294,10,3,0.2999997000003
191,270,"[['air', 1, 1.0, 270], ['ambul', 1, 1.0, 270], ['ash', 1, 1.0, 270], ['crash', 1, 1.0, 270], ['fear', 1, 1.0, 270], ['kill', 1, 1.0, 270], ['pakistan', 1, 1.0, 270]]",0.01260967611483325,0.01260967611483325,0.9999997169576256,7,7,0.9999985714306123
109,159,[],0.0,0.0,0.0,5,0,0.0
6026,8612,"[['blow', 1, 0.0, 8612], ['seismic', 1, 0.0, 8612]]",0.0038157391699018923,0.0038157391699018923,0.9999992199734887,7,2,0.2857138775516035
4455,6338,[],0.0,0.0,0.0,5,0,0.0
1942,2793,"[['curfew', 1, 0.0, 2793]]",0.003401982619163036,0.003401982619163036,0.9999987297310731,18,1,0.055555524691375174
6330,9051,"[['ash', 2, 1.0, 9051], ['caus', 1, 1.0, 9051], ['crash', 2, 1.0, 9051], ['investig', 1, 1.0, 9051], ['med', 1, 1.0, 9051]]",0.014931957279393795,0.014931957279393795,0.9999997188014962,15,5,0.3333331111112593
4331,6151,"[['hijack', 1, 1.0, 6151], ['tension', 1, 1.0, 6151]]",0.004551303347232378,0.004551303347232378,0.9999990572458545,7,2,0.2857138775516035
9643,6829,"[['bang', 1, nan, 6829], ['blast', 1, nan, 6829], ['confirm', 1, nan, 6829], ['loud', 1, nan, 6829], ['med', 1, nan, 6829], ['wind', 1, nan, 6829]]",0.008888070105431918,0.008888070105431918,0.9999996718616162,13,6,0.46153810650914884
9297,5696,"[['flood', 1, nan, 5696], ['kill', 1, nan, 5696], ['miss', 1, nan, 5696], ['typhoon', 1, nan, 5696]]",0.010757628782864197,0.010757628782864197,0.9999996454454715,7,4,0.571427755103207
5927,8461,"[['med', 1, 0.0, 8461], ['scream', 1, 0.0, 8461]]",0.015860602573688588,0.015860602573688588,0.9999994350627777,10,2,0.1999998000002
2040,2929,"[['danger', 1, 1.0, 2929]]",0.004321437381098992,0.004321437381098992,0.9999987872353007,8,1,0.12499984375019532
8457,2775,"[['curfew', 1, nan, 2775]]",0.003401982619163036,0.003401982619163036,0.9999987297310731,1,1,0.9999900000999989
8166,1801,"[['fire', 2, nan, 1801], ['rescu', 1, nan, 1801], ['servic', 1, nan, 1801], ['war', 1, nan, 1801]]",0.020802679590795084,0.020802679590795084,0.9999996825178631,13,4,0.30769207100609924
4878,6946,"[['fear', 1, 1.0, 6946], ['heat', 1, 1.0, 6946], ['mass', 1, 1.0, 6946], ['massacr', 1, 1.0, 6946], ['shoot', 1, 1.0, 6946], ['victim', 1, 1.0, 6946]]",0.005807894086135685,0.005807894086135685,0.9999996261467675,8,6,0.7499990625011719
4659,6625,"[['cloud', 1, 0.0, 6625], ['inund', 1, 0.0, 6625], ['loud', 1, 0.0, 6625], ['war', 1, 0.0, 6625]]",0.008504962926623404,0.008504962926623404,0.9999993240786265,11,4,0.3636360330581518
7637,84,"[['ablaz', 1, nan, 84], ['blaze', 1, nan, 84]]",0.0037237936477355817,0.0037237936477355817,0.9999992270894168,1,2,1.9999800001999979
2775,3992,"[['atom', 1, 1.0, 3992], ['bomb', 1, 1.0, 3992], ['devast', 1, 1.0, 3992], ['struggl', 1, 1.0, 3992], ['war', 1, 1.0, 3992], ['year', 1, 1.0, 3992]]",0.012918350170481218,0.012918350170481218,0.9999996512186466,10,6,0.5999994000006
4145,5892,"[['harm', 1, 0.0, 5892]]",0.004321437381098992,0.004321437381098992,0.9999987872353007,6,1,0.16666638888935187
2323,3339,"[['demolish', 1, 0.0, 3339]]",0.005700619524002925,0.005700619524002925,0.9999988387108648,8,1,0.12499984375019532
762,1103,[],0.0,0.0,0.0,1,0,0.0
5921,8453,"[['med', 1, 0.0, 8453], ['scream', 1, 0.0, 8453]]",0.015860602573688588,0.015860602573688588,0.9999994350627777,2,2,0.9999950000249999
2617,3756,"[['destruct', 1, 0.0, 3756]]",0.0037697645239374183,0.0037697645239374183,0.9999987560988643,10,1,0.0999999000001
2411,3470,"[['derail', 1, 1.0, 3470], ['passeng', 1, 1.0, 3470], ['rain', 1, 1.0, 3470], ['train', 1, 1.0, 3470]]",0.011033465418322255,0.011033465418322255,0.9999995763473065,5,4,0.7999984000032001
1094,1580,"[['bomb', 1, 0.0, 1580]]",0.023538041905560463,0.023538041905560463,0.9999989609385408,1,1,0.9999900000999989
6065,8664,"[['emerg', 1, 1.0, 8664], ['mass', 1, 1.0, 8664], ['sink', 1, 1.0, 8664], ['sinkhol', 1, 1.0, 8664]]",0.00894170426609866,0.00894170426609866,0.9999996086054904,3,4,1.3333288889037036
10682,10165,"[['area', 2, nan, 10165], ['sever', 1, nan, 10165], ['storm', 1, nan, 10165], ['violent', 1, nan, 10165], ['war', 1, nan, 10165], ['weather', 1, nan, 10165]]",0.011968246124728152,0.011968246124728152,0.9999996806757812,12,6,0.49999958333368055
4589,6527,"[['injur', 1, 1.0, 6527], ['injuri', 1, 1.0, 6527], ['polic', 1, 1.0, 6527]]",0.010328548711439489,0.010328548711439489,0.9999995435406097,10,3,0.2999997000003
6034,8624,"[['seismic', 1, 0.0, 8624]]",0.0023905823810334847,0.0023905823810334847,0.999998615386148,9,1,0.11111098765445816
6684,9577,"[['thunder', 1, 0.0, 9577]]",0.00873482023839158,0.00873482023839158,0.9999988947379584,4,1,0.24999937500156252
3135,4504,"[['emerg', 1, 0.0, 4504]]",0.014067657857620122,0.014067657857620122,0.9999989346415926,5,1,0.19999960000080003
6794,9733,"[['home', 1, 0.0, 9733]]",0.014251548810007312,0.014251548810007312,0.9999989354849397,11,1,0.09090900826453795
5040,7186,"[['mudslid', 1, 0.0, 7186]]",0.0030342007143886536,0.0030342007143886536,0.9999986969710919,1,1,0.9999900000999989
10029,8078,"[['kill', 1, nan, 8078], ['rescu', 1, nan, 8078]]",0.01328612795303189,0.01328612795303189,0.9999994275692139,5,2,0.39999920000160005
5428,7747,"[['area', 1, 1.0, 7747], ['armi', 1, 1.0, 7747], ['ash', 1, 1.0, 7747], ['car', 2, 1.0, 7747], ['dead', 1, 1.0, 7747], ['gunman', 1, 1.0, 7747], ['heat', 1, 1.0, 7747], ['polic', 1, 1.0, 7747], ['report', 1, 1.0, 7747], ['suspect', 1, 1.0, 7747]]",0.01009562237210784,0.01009562237210784,0.9999996445128524,11,10,0.9090900826453795
3805,5407,"[['fire', 1, 0.0, 5407]]",0.04082379142995643,0.04082379142995643,0.9999989774785006,7,1,0.14285693877580175
884,1279,"[['blood', 1, 0.0, 1279], ['hell', 1, 0.0, 1279]]",0.007263696251138542,0.007263696251138542,0.9999993717535774,5,2,0.39999920000160005
2654,3812,"[['bomb', 1, 1.0, 3812], ['deton', 1, 1.0, 3812], ['today', 1, 1.0, 3812]]",0.013975721698565004,0.013975721698565004,0.9999995869526342,11,3,0.2727270247936138
