id,sent_neg,sent_neu,sent_pos,sent_compound,blob_pol,blob_subj
5390,0.194,0.806,0.0,-0.34,0.0,0.06666666666666667
7331,0.0,0.851,0.149,0.2732,0.07878787878787878,0.15151515151515152
9333,0.0,0.706,0.294,0.3612,0.0,0.0
2827,0.316,0.684,0.0,-0.7555,0.0,0.0
5038,0.302,0.698,0.0,-0.6369,0.0,0.0
6623,0.0,0.828,0.172,0.4019,0.0,0.0
7361,0.356,0.644,0.0,-0.802,0.3,0.45
7482,0.0,1.0,0.0,0.0,-0.3125,0.6875
9816,0.112,0.76,0.128,0.101,0.03333333333333333,0.10000000000000002
3822,0.0,1.0,0.0,0.0,0.0,0.0
8171,0.0,1.0,0.0,0.0,0.0,0.0
8885,0.0,1.0,0.0,0.0,0.0,0.0
3421,0.297,0.436,0.267,-0.0258,0.0,0.0
830,0.145,0.855,0.0,-0.296,0.0,0.0
5215,0.692,0.308,0.0,-0.6705,0.0,0.0
406,0.0,0.857,0.143,0.3612,0.0,0.0
358,0.0,0.628,0.372,0.7717,0.1,0.4
120,0.254,0.657,0.089,-0.5423,0.3,0.1
5706,0.392,0.608,0.0,-0.7964,0.0,0.0
8536,0.464,0.536,0.0,-0.3818,0.0,0.0
9135,0.372,0.628,0.0,-0.8271,0.1,0.2
5937,0.0,1.0,0.0,0.0,0.0,0.0
9022,0.239,0.761,0.0,-0.296,0.0,0.0
3155,0.0,0.795,0.205,0.5574,0.4,0.9
5515,0.0,0.691,0.309,0.7717,0.55,0.45
1887,0.328,0.672,0.0,-0.4466,0.0,0.0
6481,0.214,0.429,0.357,0.4588,-0.7142857142857143,0.8571428571428571
9586,0.226,0.774,0.0,-0.3612,0.0,0.0
2963,0.301,0.699,0.0,-0.6808,-0.12952380952380954,0.48547619047619045
10643,0.0,0.652,0.348,0.4939,0.0,0.0
4818,0.109,0.891,0.0,-0.296,-0.10833333333333334,0.14166666666666666
8715,0.0,1.0,0.0,0.0,0.3,0.475
1632,0.0,1.0,0.0,0.0,0.0,0.0
1310,0.453,0.374,0.173,-0.7184,-0.15000000000000002,0.95
6775,0.218,0.782,0.0,-0.5994,0.05000000000000002,0.5
9302,0.0,1.0,0.0,0.0,0.13035714285714284,0.6178571428571428
1117,0.0,1.0,0.0,0.0,0.0,0.0
1204,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453
8272,0.291,0.709,0.0,-0.4767,0.0,0.0
8717,0.317,0.52,0.163,-0.3365,0.0,0.0
2710,0.288,0.622,0.091,-0.7243,-0.18333333333333335,0.3
3729,0.435,0.565,0.0,-0.8158,0.5,0.5
1643,0.0,1.0,0.0,0.0,0.0,0.0
8401,0.0,1.0,0.0,0.0,0.0,0.0
4422,0.0,1.0,0.0,0.0,0.0,0.0
2407,0.312,0.688,0.0,-0.7391,0.0,0.0
1802,0.396,0.604,0.0,-0.8591,0.0,0.0
9315,0.0,1.0,0.0,0.0,0.0,0.0
10131,0.0,0.821,0.179,0.34,0.0,0.0
8100,0.235,0.47,0.295,0.2023,0.5,1.0
8683,0.292,0.708,0.0,-0.5106,0.0,0.0
8608,0.0,0.853,0.147,0.2263,0.0,0.0
1328,0.244,0.756,0.0,-0.4404,-0.48333333333333334,0.6666666666666667
6012,0.0,1.0,0.0,0.0,0.6,0.9
8049,0.0,1.0,0.0,0.0,0.0,0.0
9971,0.0,0.645,0.355,0.6705,0.375,0.9444444444444444
9205,0.458,0.542,0.0,-0.8225,-0.1,0.1
1190,0.113,0.887,0.0,-0.395,0.13636363636363635,0.5
7824,0.231,0.769,0.0,-0.4588,0.0,0.0
8771,0.192,0.808,0.0,-0.516,0.35,0.55
4611,0.434,0.566,0.0,-0.7096,0.0,0.0
10097,0.196,0.804,0.0,-0.296,0.0,0.0
8207,0.185,0.615,0.2,0.0772,0.6,0.95
2790,0.268,0.732,0.0,-0.296,0.0,0.1
5462,0.0,1.0,0.0,0.0,0.10656565656565657,0.4792929292929293
6446,0.664,0.336,0.0,-0.872,0.0,0.0
3610,0.175,0.825,0.0,-0.5267,0.0,0.0
5764,0.0,0.87,0.13,0.4019,0.0,0.0
4814,0.231,0.769,0.0,-0.4588,0.0,0.0
10011,0.228,0.772,0.0,-0.7089,-0.16874999999999998,0.68125
266,0.508,0.492,0.0,-0.7351,0.0,0.0
2820,0.0,0.695,0.305,0.7034,0.8,0.75
7774,0.225,0.681,0.094,-0.5423,0.0,0.0
6215,0.0,1.0,0.0,0.0,0.0,0.0
5468,0.225,0.686,0.088,-0.5859,0.25833333333333336,0.45
1166,0.0,1.0,0.0,0.0,0.06818181818181818,0.25
7272,0.194,0.806,0.0,-0.6249,-0.15,0.2
6833,0.208,0.792,0.0,-0.6705,-0.15000000000000002,0.6000000000000001
2410,0.162,0.838,0.0,-0.1336,0.0,0.0
200,0.429,0.571,0.0,-0.8591,0.10535714285714284,0.29285714285714287
4190,0.706,0.294,0.0,-0.802,-0.4,0.6
7634,0.0,1.0,0.0,0.0,0.0,0.0
4963,0.0,1.0,0.0,0.0,0.5,0.5625
10827,0.0,1.0,0.0,0.0,0.0,0.0
5257,0.327,0.584,0.089,-0.7964,0.1,0.4
6212,0.135,0.773,0.091,-0.5023,0.0,0.0
3733,0.143,0.759,0.098,-0.25,0.0,0.5
111,0.193,0.807,0.0,-0.4767,0.1,0.4
4010,0.333,0.588,0.078,-0.8316,0.24285714285714285,0.3678571428571429
5736,0.0,0.845,0.155,0.0258,0.0,1.0
8026,0.0,0.769,0.231,0.6597,0.06818181818181818,0.75
20,0.396,0.604,0.0,-0.7096,0.0,0.0
4725,0.409,0.591,0.0,-0.8402,-0.25,0.5
9751,0.31,0.69,0.0,-0.8442,0.13636363636363635,0.5
129,0.124,0.876,0.0,-0.4767,0.175,0.3666666666666667
10231,0.0,0.669,0.331,0.7865,0.056666666666666664,0.15333333333333332
8066,0.183,0.696,0.121,-0.1779,-0.05,0.4
1395,0.085,0.82,0.095,0.0772,0.17222222222222222,0.3944444444444445
8108,0.0,0.691,0.309,0.7003,0.1,0.4
2870,0.239,0.448,0.313,0.25,0.5,0.6
7539,0.0,1.0,0.0,0.0,0.0,0.5
6148,0.343,0.657,0.0,-0.7783,0.0,0.1
8947,0.0,1.0,0.0,0.0,0.0,0.0
9779,0.298,0.702,0.0,-0.5267,-0.2,0.0
1741,0.18,0.82,0.0,-0.296,-0.15555555555555559,0.2888888888888889
4941,0.0,0.895,0.105,0.25,0.2857142857142857,0.5357142857142857
4764,0.0,0.853,0.147,0.4466,0.5,0.5
907,0.464,0.536,0.0,-0.3818,0.0,0.0
8081,0.0,0.781,0.219,0.4215,0.0,0.0
6189,0.205,0.795,0.0,-0.6289,0.0,0.0
2045,0.08,0.92,0.0,-0.1027,0.0,0.16666666666666666
10697,0.146,0.854,0.0,-0.4404,0.0,0.06666666666666667
9966,0.0,1.0,0.0,0.0,-0.6,0.8
326,0.0,1.0,0.0,0.0,0.0,0.0
736,0.167,0.833,0.0,-0.4588,0.0,0.0
8977,0.0,1.0,0.0,0.0,0.14285714285714285,0.26785714285714285
9083,0.404,0.596,0.0,-0.8591,-0.15833333333333335,0.18333333333333332
10229,0.0,1.0,0.0,0.0,0.0,0.0
9805,0.0,0.637,0.363,0.865,0.1431818181818182,0.3522727272727273
6677,0.0,0.714,0.286,0.4215,0.6,0.8
4046,0.24,0.76,0.0,-0.6249,0.0,0.0
5168,0.25,0.75,0.0,-0.7906,0.0,0.75
8322,0.112,0.888,0.0,-0.2263,-0.30000000000000004,0.475
2575,0.474,0.526,0.0,-0.4019,0.0,0.0
625,0.0,1.0,0.0,0.0,0.0,0.0
10616,0.0,0.857,0.143,0.3612,0.0,0.4
5251,0.211,0.657,0.131,-0.4019,0.6,0.8
7385,0.196,0.804,0.0,-0.5994,0.0,0.0
1694,0.322,0.678,0.0,-0.8225,-0.25833333333333336,0.5583333333333332
3538,0.236,0.591,0.173,-0.128,0.3333333333333333,0.5833333333333334
9916,0.145,0.699,0.156,0.0516,0.16666666666666666,0.26666666666666666
673,0.371,0.629,0.0,-0.6486,0.25,0.5
9086,0.481,0.519,0.0,-0.7579,-0.3166666666666667,0.3
6930,0.161,0.772,0.067,-0.5719,0.1,0.9
4227,0.215,0.785,0.0,-0.6972,-0.13055555555555556,0.4138888888888889
2333,0.242,0.53,0.227,-0.0516,0.35,0.65
9826,0.219,0.781,0.0,-0.4215,-0.125,0.325
8264,0.0,1.0,0.0,0.0,-0.25,0.4
7572,0.242,0.758,0.0,-0.6249,0.5,0.5
7334,0.231,0.769,0.0,-0.5106,-0.23611111111111116,0.29444444444444445
6156,0.298,0.702,0.0,-0.7783,0.0,0.0
5697,0.0,1.0,0.0,0.0,0.25,0.75
1456,0.0,1.0,0.0,0.0,0.0,0.0
8480,0.503,0.497,0.0,-0.4648,0.0,0.0
71,0.068,0.823,0.109,0.2927,-0.020238095238095236,0.4079365079365079
10547,0.0,1.0,0.0,0.0,0.0,0.0
1752,0.0,1.0,0.0,0.0,0.1,0.4
1765,0.058,0.468,0.474,0.913,0.04999999999999999,0.7694444444444444
4458,0.231,0.769,0.0,-0.2732,0.0,0.0
2185,0.225,0.775,0.0,-0.4939,0.0,0.0
4549,0.246,0.667,0.088,-0.5423,0.0,0.0
5885,0.132,0.491,0.377,0.7579,0.2257575757575758,0.5151515151515151
1345,0.322,0.678,0.0,-0.5859,-0.5,1.0
10579,0.123,0.877,0.0,-0.2755,0.15,0.3
3832,0.0,1.0,0.0,0.0,0.0,0.0
6671,0.096,0.75,0.154,0.34,0.14102564102564102,0.2564102564102564
4251,0.112,0.888,0.0,-0.2263,0.1392857142857143,0.3464285714285714
4885,0.0,0.861,0.139,0.2732,0.0,0.35714285714285715
5669,0.0,0.755,0.245,0.3071,-0.16666666666666666,0.16666666666666666
7194,0.0,0.737,0.263,0.3612,0.0,0.0
3185,0.0,0.884,0.116,0.3612,0.0,0.0
2906,0.124,0.876,0.0,-0.5267,0.10833333333333334,0.7166666666666667
1723,0.0,1.0,0.0,0.0,0.0,0.0
8942,0.0,1.0,0.0,0.0,0.0,1.0
807,0.271,0.729,0.0,-0.3818,0.2,0.2
895,0.379,0.621,0.0,-0.7717,0.0,0.0
1823,0.198,0.621,0.181,-0.0772,-0.06666666666666661,0.8388888888888889
4810,0.0,1.0,0.0,0.0,-0.15555555555555559,0.2888888888888889
3600,0.677,0.323,0.0,-0.2732,-0.5,1.0
545,0.0,0.839,0.161,0.3182,0.0,0.0
5981,0.0,1.0,0.0,0.0,-0.05,0.03333333333333333
2893,0.33,0.67,0.0,-0.7506,0.0,0.0
3675,0.145,0.581,0.274,0.4767,0.20000000000000004,0.5333333333333333
1903,0.228,0.772,0.0,-0.7003,0.0,0.0
9246,0.0,1.0,0.0,0.0,0.0,0.0
1360,0.079,0.921,0.0,-0.2263,0.0,1.0
7153,0.0,1.0,0.0,0.0,0.05,0.4
918,0.0,1.0,0.0,0.0,0.0,0.0
7212,0.292,0.401,0.307,-0.1987,0.3,0.45
683,0.327,0.591,0.083,-0.7351,0.21666666666666665,0.5452380952380952
1668,0.464,0.536,0.0,-0.8316,-1.0,1.0
6152,0.0,1.0,0.0,0.0,0.125,0.16666666666666666
8986,0.0,1.0,0.0,0.0,0.10000000000000002,0.3222222222222222
5585,0.0,1.0,0.0,0.0,0.375,0.625
1088,0.3,0.7,0.0,-0.8573,-0.513888888888889,0.7722222222222223
2768,0.0,0.762,0.238,0.3612,-0.1,0.4
788,0.0,1.0,0.0,0.0,0.04545454545454545,0.48484848484848486
6937,0.605,0.395,0.0,-0.6808,0.0,0.0
8300,0.175,0.825,0.0,-0.5574,0.0,0.0
10278,0.418,0.582,0.0,-0.853,-0.2916666666666667,0.5416666666666666
2392,0.655,0.345,0.0,-0.6908,0.0,0.0
3067,0.0,1.0,0.0,0.0,0.0,0.0
9736,0.18,0.82,0.0,-0.6597,0.0,0.03333333333333333
1848,0.604,0.396,0.0,-0.8468,-0.3458333333333333,0.5708333333333333
5606,0.0,1.0,0.0,0.0,0.0,0.0
6703,0.0,0.847,0.153,0.3291,0.0,0.8
7221,0.191,0.513,0.295,0.3034,0.1,0.4
1075,0.16,0.84,0.0,-0.2732,0.0,0.0
7408,0.339,0.661,0.0,-0.7717,0.0,0.0
8616,0.0,0.853,0.147,0.2263,0.0,0.0
6940,0.479,0.521,0.0,-0.6808,0.0,0.0
5511,0.0,0.769,0.231,0.6369,0.6,0.6
4593,0.149,0.686,0.166,0.0772,0.5,0.5
6284,0.0,0.781,0.219,0.6369,0.37083333333333335,0.49583333333333335
2068,0.302,0.698,0.0,-0.7579,-0.25,0.9
522,0.0,0.813,0.187,0.3182,0.0,0.0
4135,0.118,0.882,0.0,-0.1531,0.21428571428571427,0.42857142857142855
4436,0.246,0.754,0.0,-0.6374,-0.25,0.41666666666666663
2687,0.205,0.513,0.282,0.1531,0.0,0.0
3189,0.055,0.727,0.218,0.6155,-0.15,0.6
7887,0.0,1.0,0.0,0.0,0.0,0.7
10285,0.098,0.759,0.143,0.25,0.0,0.0
4490,0.0,0.75,0.25,0.6124,0.0,0.5
5230,0.369,0.41,0.221,-0.4215,0.0,0.0
3391,0.0,1.0,0.0,0.0,0.0,0.0
6312,0.355,0.645,0.0,-0.8689,-0.6666666666666666,0.6666666666666666
2297,0.0,1.0,0.0,0.0,0.0,0.0
262,0.565,0.435,0.0,-0.886,-0.2,0.0
7538,0.0,1.0,0.0,0.0,0.0,0.06666666666666667
7830,0.15,0.85,0.0,-0.4588,0.5,0.5
2815,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453
4126,0.0,1.0,0.0,0.0,0.2,0.2
9691,0.0,1.0,0.0,0.0,0.0,0.0
1157,0.0,1.0,0.0,0.0,0.0,0.0
3702,0.198,0.802,0.0,-0.4939,0.0,0.0
3268,0.205,0.795,0.0,-0.5574,-0.25,0.25
2475,0.0,1.0,0.0,0.0,0.0,0.0
2043,0.113,0.575,0.312,0.6369,0.11060606060606061,0.5681818181818182
4881,0.0,0.737,0.263,0.3612,0.0,0.0
3844,0.0,1.0,0.0,0.0,0.0,0.0
4597,0.157,0.843,0.0,-0.3818,-0.3,0.6
8825,0.302,0.698,0.0,-0.6369,0.0,0.0
7250,0.471,0.529,0.0,-0.8689,-0.6999999999999998,0.6666666666666666
10828,0.0,1.0,0.0,0.0,0.0,0.0
6335,0.153,0.847,0.0,-0.4404,0.0,0.0
114,0.0,1.0,0.0,0.0,0.0,0.0
6613,0.0,1.0,0.0,0.0,0.0,0.0
10127,0.0,1.0,0.0,0.0,-0.025,0.25
1208,0.0,1.0,0.0,0.0,0.0,0.0
2891,0.265,0.735,0.0,-0.6597,0.0,0.1
8310,0.115,0.681,0.204,0.2732,0.0,0.0
10270,0.328,0.672,0.0,-0.8316,0.0,0.0
7814,0.227,0.455,0.318,0.0516,0.0,0.0
7782,0.151,0.708,0.142,-0.0516,0.6,0.9
417,0.253,0.747,0.0,-0.5267,0.0,0.0
4067,0.441,0.451,0.108,-0.8625,-0.25,0.625
9469,0.279,0.545,0.176,-0.4019,0.35,0.30000000000000004
4720,0.255,0.745,0.0,-0.34,0.0,0.0
6488,0.0,1.0,0.0,0.0,0.0,1.0
7891,0.181,0.709,0.11,-0.2023,0.8,0.7
9370,0.0,0.563,0.437,0.7351,0.5,1.0
8738,0.204,0.796,0.0,-0.6249,-0.2,0.6
8805,0.0,0.37,0.63,0.5267,0.0,0.0
10207,0.443,0.557,0.0,-0.9029,-0.41875,0.5
1454,0.239,0.58,0.181,-0.4019,0.0666666666666667,0.5
10073,0.484,0.516,0.0,-0.9217,0.0,0.0
3879,0.0,1.0,0.0,0.0,0.0,0.0
8701,0.0,1.0,0.0,0.0,-0.19375,0.55
7946,0.414,0.586,0.0,-0.891,-0.1,0.0
8041,0.0,0.886,0.114,0.2023,0.5,0.5
4402,0.049,0.85,0.101,0.3182,-0.05000000000000001,0.5
10715,0.209,0.791,0.0,-0.4404,0.0,0.0
1416,0.0,1.0,0.0,0.0,0.06818181818181818,0.22727272727272727
9831,0.123,0.877,0.0,-0.4215,0.0,0.0
1259,0.306,0.694,0.0,-0.296,0.0,0.0
6130,0.103,0.897,0.0,-0.3182,0.2,0.35
1322,0.266,0.734,0.0,-0.5622,-0.2571428571428572,0.7178571428571429
8746,0.0,0.417,0.583,0.6369,0.25,0.35
10039,0.0,0.682,0.318,0.4215,0.2375,0.9
2451,0.126,0.874,0.0,-0.1154,-0.23333333333333336,0.45
2325,0.2,0.572,0.228,0.128,0.1,0.825
8754,0.192,0.808,0.0,-0.516,0.35,0.55
10522,0.0,1.0,0.0,0.0,0.2,0.2
6934,0.187,0.813,0.0,-0.6808,0.1875,0.4375
10542,0.0,0.748,0.252,0.4019,0.13636363636363635,0.45454545454545453
10211,0.0,0.638,0.362,0.7865,0.056666666666666664,0.15333333333333332
8817,0.0,1.0,0.0,0.0,0.0,0.0
1008,0.151,0.704,0.146,-0.0258,0.022222222222222213,0.24444444444444446
7608,0.0,0.807,0.193,0.4767,0.8,1.0
6963,0.302,0.698,0.0,-0.0772,-0.3333333333333333,0.6666666666666666
2276,0.089,0.726,0.185,0.34,0.4000000000000001,0.9
6273,0.0,0.909,0.091,0.2732,0.0,0.1625
8406,0.0,1.0,0.0,0.0,0.0,0.0
5540,0.0,0.709,0.291,0.6249,0.30625,0.625
4566,0.171,0.658,0.171,0.0,0.0,0.0
9781,0.391,0.498,0.111,-0.8074,0.24999999999999997,0.30000000000000004
2657,0.186,0.814,0.0,-0.1531,0.0,0.0
4068,0.209,0.791,0.0,-0.5719,0.0,0.0
7765,0.309,0.691,0.0,-0.7404,0.0,0.0
4775,0.403,0.597,0.0,-0.7964,-0.30000000000000004,0.5666666666666668
2178,0.198,0.802,0.0,-0.4939,0.0,0.0
7257,0.246,0.67,0.084,-0.5994,0.0,0.03333333333333333
1871,0.0,1.0,0.0,0.0,0.0,0.0
51,0.255,0.745,0.0,-0.6249,-0.16666666666666666,0.16666666666666666
9281,0.0,1.0,0.0,0.0,0.0,0.0
3229,0.143,0.857,0.0,-0.3612,0.0,0.0
8072,0.0,0.798,0.202,0.5106,-0.16666666666666666,0.43333333333333335
3100,0.0,1.0,0.0,0.0,-0.15,0.39999999999999997
8697,0.0,1.0,0.0,0.0,0.2,0.6
1275,0.294,0.535,0.171,-0.5719,0.5,0.7
9511,0.211,0.673,0.117,-0.4767,0.1,0.4
8162,0.0,1.0,0.0,0.0,0.0,0.0
7580,0.242,0.758,0.0,-0.6249,0.5,0.5
3715,0.429,0.571,0.0,-0.8176,-0.2,0.5
7849,0.333,0.667,0.0,-0.7579,-0.12121212121212122,0.6515151515151515
1582,0.0,1.0,0.0,0.0,0.0,0.06666666666666667
3789,0.0,0.579,0.421,0.7906,0.3333333333333333,0.6666666666666666
1857,0.106,0.691,0.203,0.34,-0.16666666666666666,0.5962962962962963
10189,0.29,0.614,0.096,-0.6908,-0.16666666666666666,0.875
394,0.109,0.891,0.0,-0.296,0.1,0.4
3238,0.053,0.878,0.069,0.1027,0.25,0.75
1710,0.314,0.686,0.0,-0.4939,0.0,0.0
2207,0.242,0.657,0.101,-0.5667,0.21666666666666667,0.4611111111111111
1010,0.134,0.483,0.384,0.8689,0.012121212121212125,0.6515151515151515
7906,0.14,0.86,0.0,-0.3818,0.0,0.0
7055,0.0,1.0,0.0,0.0,0.0,0.0
4685,0.236,0.764,0.0,-0.5719,0.3181818181818182,0.7
7262,0.339,0.661,0.0,-0.6249,0.0,0.0
2788,0.219,0.578,0.204,0.128,0.25,0.3333333333333333
158,0.0,1.0,0.0,0.0,0.5,0.5
8604,0.0,1.0,0.0,0.0,0.30000000000000004,0.6166666666666667
7722,0.36,0.559,0.081,-0.6705,-0.4,0.7
5035,0.0,1.0,0.0,0.0,0.0,0.0
10295,0.851,0.149,0.0,-0.6908,-0.4,0.6
920,0.0,1.0,0.0,0.0,0.0,0.03333333333333333
4274,0.0,0.862,0.138,0.4939,-0.10000000000000002,0.20000000000000004
692,0.171,0.829,0.0,-0.4767,0.5,0.5
1347,0.0,0.858,0.142,0.5859,0.8,0.4
7711,0.135,0.698,0.167,0.1779,0.25,0.25
3372,0.0,1.0,0.0,0.0,0.0,0.0
9949,0.253,0.579,0.168,-0.6037,-0.03333333333333335,0.43333333333333335
6170,0.161,0.839,0.0,-0.3182,0.5,0.9
7679,0.0,0.835,0.165,0.5504,0.09375,0.21875
2008,0.0,1.0,0.0,0.0,0.0,0.0
2181,0.147,0.737,0.115,-0.1779,0.16666666666666666,0.3333333333333333
2523,0.366,0.458,0.176,-0.3612,0.35,0.65
2369,0.271,0.687,0.042,-0.7689,-0.1875,0.5
4176,0.233,0.631,0.136,-0.5994,-0.16666666666666669,0.6666666666666666
4085,0.0,0.789,0.211,0.4939,0.2,0.2
2298,0.123,0.877,0.0,-0.4215,0.1,0.35
4034,0.262,0.488,0.25,-0.3034,0.3,0.8
2089,0.254,0.746,0.0,-0.5267,0.15625,0.41666666666666663
3737,0.252,0.709,0.039,-0.7906,0.0,0.0
72,0.087,0.913,0.0,-0.3182,-0.4,0.4
295,0.089,0.48,0.431,0.8737,0.6722222222222222,0.8611111111111112
3097,0.0,0.877,0.123,0.2732,0.0,0.4
6367,0.23,0.576,0.194,-0.2453,0.125,0.16666666666666666
5440,0.0,0.905,0.095,0.3182,0.25,0.3333333333333333
312,0.0,1.0,0.0,0.0,0.0,0.0
9044,0.292,0.708,0.0,-0.5106,-0.23611111111111116,0.29444444444444445
7149,0.187,0.813,0.0,-0.3182,0.0,0.0
7296,0.0,0.652,0.348,0.8164,1.0,1.0
98,0.206,0.632,0.162,-0.0258,0.35000000000000003,0.425
2964,0.636,0.364,0.0,-0.7906,-0.2,0.4
5025,0.0,0.866,0.134,0.2144,0.5,0.5
8581,0.095,0.905,0.0,-0.296,0.08333333333333333,0.4666666666666667
6816,0.2,0.8,0.0,-0.6124,0.1,0.8
6111,0.0,0.588,0.412,0.8979,-0.16666666666666666,0.16666666666666666
1450,0.164,0.704,0.131,-0.1779,0.0500000000000001,0.6833333333333333
1804,0.132,0.769,0.099,-0.1531,0.0,0.0
9640,0.086,0.914,0.0,-0.1531,0.0,0.0
10066,0.0,1.0,0.0,0.0,0.0,0.0
3463,0.102,0.805,0.093,-0.0516,-0.1277777777777778,0.19444444444444448
6804,0.208,0.792,0.0,-0.6124,0.1,0.8
5538,0.0,1.0,0.0,0.0,0.5,0.5
10055,0.0,0.679,0.321,0.7661,0.25,1.0
5784,0.0,1.0,0.0,0.0,0.0,0.1
10531,0.0,1.0,0.0,0.0,0.2,0.2
10350,0.317,0.683,0.0,-0.7579,-0.16666666666666666,0.43333333333333335
9011,0.0,1.0,0.0,0.0,-0.1,0.4
2946,0.32,0.465,0.215,-0.3307,0.0,0.0
727,0.368,0.632,0.0,-0.7906,0.0,0.0
4699,0.207,0.793,0.0,-0.481,0.0,0.0
7729,0.408,0.592,0.0,-0.9201,-1.0,1.0
5486,0.293,0.707,0.0,-0.6597,0.0,0.0
1246,0.0,1.0,0.0,0.0,0.0,1.0
9097,0.339,0.661,0.0,-0.8271,0.1,0.2
475,0.0,1.0,0.0,0.0,0.39285714285714285,0.5178571428571428
5315,0.16,0.667,0.173,0.0516,-0.4,0.4
8501,0.546,0.368,0.086,-0.9326,0.25,0.25
2092,0.362,0.638,0.0,-0.5267,0.0,0.0
33,0.0,0.192,0.808,0.6369,0.5,0.6
4070,0.0,1.0,0.0,0.0,0.0,0.0
8462,0.242,0.526,0.232,-0.0258,0.0,0.0
4136,0.167,0.833,0.0,-0.5574,0.0,1.0
2387,0.296,0.704,0.0,-0.2732,-0.4,0.4
1461,0.0,1.0,0.0,0.0,0.0,0.0
4592,0.191,0.809,0.0,-0.3818,0.5,0.5
4951,0.102,0.809,0.089,-0.0772,0.0,0.0
7145,0.342,0.658,0.0,-0.3818,0.0,0.0
6831,0.0,1.0,0.0,0.0,-0.16666666666666666,0.5833333333333334
3392,0.091,0.909,0.0,-0.1027,0.13636363636363635,0.5
6619,0.0,1.0,0.0,0.0,-0.4,0.4
4268,0.145,0.69,0.166,0.0772,-0.07500000000000001,0.05
3843,0.098,0.748,0.154,0.296,0.4,0.8
10261,0.141,0.794,0.064,-0.5461,0.0,0.0
8216,0.14,0.698,0.163,0.1531,0.375,0.30833333333333335
6046,0.0,0.833,0.167,0.296,0.1,0.25
1965,0.283,0.717,0.0,-0.7717,0.0,0.0
3311,0.0,0.818,0.182,0.4404,0.5,0.5
4164,0.381,0.619,0.0,-0.5719,0.0,1.0
2338,0.344,0.519,0.136,-0.4939,-0.004797979797979808,0.28585858585858587
7955,0.34,0.66,0.0,-0.5574,0.0,0.0
1342,0.196,0.804,0.0,-0.296,0.0,0.0
4184,0.137,0.778,0.085,-0.34,0.13,0.47
5580,0.0,1.0,0.0,0.0,0.375,0.625
3515,0.0,0.763,0.237,0.6808,0.5,0.5
7094,0.089,0.812,0.1,0.0772,-0.3333333333333333,0.5833333333333334
59,0.0,1.0,0.0,0.0,0.0,0.0
8659,0.0,1.0,0.0,0.0,0.0,0.0
4358,0.0,1.0,0.0,0.0,0.0,0.0
447,0.0,0.612,0.388,0.8231,0.1,0.8
2907,0.129,0.76,0.11,-0.128,0.5,0.5
1352,0.0,1.0,0.0,0.0,0.02777777777777778,0.16666666666666666
7252,0.537,0.375,0.088,-0.9153,0.0,0.0
3607,0.139,0.861,0.0,-0.5267,0.0909090909090909,0.30303030303030304
3831,0.0,1.0,0.0,0.0,0.0,0.0
10407,0.0,0.615,0.385,0.3612,0.0,0.0
9914,0.164,0.836,0.0,-0.5423,-0.1625,0.2875
5803,0.0,0.82,0.18,0.5574,0.32380952380952377,0.5809523809523809
5269,0.349,0.59,0.062,-0.7469,0.0,0.0
2851,0.269,0.731,0.0,-0.7096,0.0,0.0
7843,0.0,1.0,0.0,0.0,0.0,0.0
4717,0.167,0.833,0.0,-0.34,0.0,0.0
4912,0.128,0.696,0.176,0.0772,0.5,1.0
2473,0.0,1.0,0.0,0.0,0.0,0.4
6725,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453
5590,0.0,1.0,0.0,0.0,0.0,0.0
6479,0.587,0.413,0.0,-0.9217,0.0,0.0
88,0.0,1.0,0.0,0.0,0.0,0.0
1724,0.0,0.838,0.162,0.4767,0.0,0.0
2482,0.129,0.871,0.0,-0.5267,-0.35,0.7
1318,0.42,0.58,0.0,-0.4404,-0.8,0.9
4691,0.142,0.73,0.128,-0.1027,0.0,0.0
651,0.467,0.533,0.0,-0.7184,0.0,0.0
9430,0.142,0.858,0.0,-0.5106,0.0,0.4
5406,0.0,1.0,0.0,0.0,0.0,0.0
8875,0.104,0.664,0.232,0.4019,0.8,0.7
10840,0.0,1.0,0.0,0.0,0.0,0.0
10741,0.0,1.0,0.0,0.0,0.4,1.0
7921,0.414,0.586,0.0,-0.891,-0.1,0.0
5867,0.0,0.5,0.5,0.4588,0.5,1.0
3861,0.0,1.0,0.0,0.0,0.0,0.0
8085,0.0,0.864,0.136,0.5106,0.05000000000000002,0.5
7322,0.162,0.838,0.0,-0.4019,0.0,0.0
5325,0.192,0.48,0.328,0.4019,0.5428571428571429,0.6428571428571428
3532,0.084,0.591,0.325,0.6908,0.025000000000000022,0.875
6749,0.0,1.0,0.0,0.0,0.0,1.0
7896,0.126,0.874,0.0,-0.3818,0.1,1.0
3143,0.0,0.842,0.158,0.4939,0.5,0.8333333333333334
2357,0.104,0.896,0.0,-0.2732,0.0,0.125
8781,0.0,0.484,0.516,0.8625,0.0,0.0
1098,0.0,1.0,0.0,0.0,0.0,0.0
9299,0.139,0.697,0.164,0.128,0.2,0.2
2499,0.0,0.864,0.136,0.296,0.0,0.0
3718,0.279,0.721,0.0,-0.7003,-0.16666666666666666,0.43333333333333335
